aX,aY,aZ,gX,gY,gZ
-0.059,0.630,-0.781,0.488,-0.366,6.958
-0.062,0.650,-0.798,1.038,0.916,5.188
-0.076,0.651,-0.834,2.197,2.747,1.648
-0.093,0.655,-0.872,2.502,4.028,0.000
-0.117,0.649,-0.900,1.831,3.845,-1.465
-0.128,0.656,-0.917,-0.549,1.770,-3.235
-0.140,0.638,-0.923,-2.686,-2.075,-6.104
-0.160,0.610,-0.905,-4.517,-5.493,-8.789
-0.166,0.587,-0.859,-6.104,-9.766,-10.864
-0.166,0.576,-0.806,-6.165,-12.451,-10.986
-0.144,0.575,-0.766,-4.883,-10.925,-9.094
-0.127,0.585,-0.758,-1.953,-6.775,-4.639
-0.093,0.605,-0.791,1.465,-2.258,0.122
-0.076,0.637,-0.818,3.662,0.305,2.930
-0.079,0.643,-0.829,5.005,0.916,2.991
-0.072,0.637,-0.849,6.165,0.000,2.380
-0.070,0.624,-0.865,5.920,-2.014,0.671
-0.047,0.627,-0.877,3.601,-3.845,-2.136
-0.058,0.610,-0.861,-0.793,-2.258,-6.714
-0.073,0.612,-0.825,-5.920,-0.061,-9.521
-0.077,0.616,-0.808,-7.996,1.038,-10.010
-0.081,0.631,-0.806,-8.606,1.404,-9.766
-0.102,0.632,-0.770,-8.545,2.380,-9.766
-0.104,0.613,-0.754,-5.737,2.625,-8.179
-0.102,0.607,-0.774,-2.258,1.831,-5.310
-0.097,0.601,-0.804,-0.427,1.282,-3.967
-0.109,0.603,-0.806,-0.916,-0.488,-4.456
-0.126,0.576,-0.793,-1.099,-1.892,-5.920
-0.139,0.570,-0.802,-0.732,-2.197,-5.859
-0.140,0.562,-0.817,-0.732,-2.869,-4.211
-0.128,0.567,-0.821,-1.343,-3.174,-2.380
-0.102,0.611,-0.810,-2.869,-1.465,-0.549
-0.077,0.610,-0.811,-3.418,3.052,-0.305
-0.066,0.612,-0.821,-3.418,5.859,-1.282
-0.058,0.611,-0.830,-3.601,4.700,-2.502
-0.060,0.618,-0.837,-4.395,2.075,-4.761
-0.079,0.630,-0.804,-6.409,-0.549,-9.094
-0.099,0.592,-0.753,-6.226,-2.991,-13.306
-0.104,0.573,-0.740,-2.625,-6.775,-14.160
-0.090,0.582,-0.756,1.343,-9.033,-12.939
-0.080,0.596,-0.774,4.089,-8.850,-12.207
-0.078,0.615,-0.784,5.859,-7.080,-11.047
-0.068,0.615,-0.801,6.714,-4.822,-9.155
-0.050,0.626,-0.825,6.042,-3.052,-7.996
-0.053,0.620,-0.839,4.272,-2.808,-9.155
-0.064,0.625,-0.814,2.197,-3.662,-11.902
-0.079,0.605,-0.782,1.099,-4.944,-14.282
-0.077,0.593,-0.780,1.892,-4.822,-14.404
-0.071,0.593,-0.790,3.235,-4.211,-13.123
-0.054,0.605,-0.798,3.967,-3.479,-11.963
-0.051,0.616,-0.811,4.578,-3.235,-10.986
-0.052,0.624,-0.827,4.883,-2.136,-10.315
-0.067,0.627,-0.846,3.906,0.000,-8.850
-0.085,0.625,-0.862,2.075,2.625,-7.385
-0.098,0.621,-0.855,-0.244,3.662,-6.775
-0.092,0.615,-0.839,-1.343,2.380,-7.019
-0.083,0.608,-0.833,-1.282,1.343,-7.996
-0.068,0.611,-0.825,-1.038,0.244,-8.667
-0.053,0.622,-0.817,-0.305,-1.404,-8.972
-0.024,0.641,-0.820,0.366,-2.319,-8.789
-0.001,0.659,-0.828,0.732,-2.014,-9.155
-0.003,0.663,-0.842,0.427,-1.526,-11.108

-0.315,-0.755,-1.646,9.460,19.226,55.481
-0.370,-0.823,-1.660,9.094,12.146,57.739
-0.456,-0.905,-1.687,13.672,2.563,59.509
-0.556,-1.000,-1.700,23.132,-9.644,60.059
-0.703,-1.162,-1.749,38.391,-27.405,59.509
-0.842,-1.305,-1.796,54.749,-51.208,57.434
-0.964,-1.346,-1.753,61.890,-75.806,60.303
-1.093,-1.358,-1.633,60.364,-94.910,75.439
-1.222,-1.229,-1.431,49.622,-103.882,101.196
-1.306,-0.990,-1.229,32.410,-100.952,134.033
-1.292,-0.656,-0.963,9.033,-86.853,167.603
-1.380,-0.306,-0.478,-15.808,-63.049,199.158
-1.506,0.161,0.165,-23.437,-39.734,228.577
-1.527,0.730,0.699,-5.127,-32.471,257.202
-1.582,1.285,0.973,32.593,-43.762,287.231
-1.631,2.155,1.282,65.674,-63.171,320.679
-1.659,3.161,1.509,84.045,-58.899,374.084
-1.630,4.000,1.511,91.125,-10.681,440.308
-1.298,4.000,1.182,93.567,62.683,512.634
-0.623,4.000,0.194,97.229,136.658,571.777
0.245,4.000,-1.431,101.257,182.678,591.492
1.634,4.000,-2.768,92.163,130.737,539.978
2.858,3.585,-2.192,49.438,-60.059,388.794
3.304,1.651,-0.143,-2.441,-310.730,146.362
2.776,0.473,1.793,-10.864,-456.909,-73.425
1.814,0.288,1.799,46.082,-387.207,-166.260
0.993,0.572,0.279,99.182,-158.142,-126.282
0.427,1.086,-1.005,78.979,53.345,-40.344
0.066,1.166,-1.292,13.794,145.874,7.751
-0.242,0.868,-0.801,-42.297,141.785,1.099
-0.529,0.564,-0.321,-64.697,120.605,-14.343
-0.761,0.431,-0.225,-56.274,126.465,-9.094
-0.765,0.453,-0.409,-33.081,124.756,6.958
-0.561,0.563,-0.570,-12.939,99.365,25.085
-0.310,0.634,-0.761,0.427,81.055,38.818
-0.174,0.694,-0.906,7.751,65.918,37.109
-0.192,0.698,-0.961,12.085,28.992,12.207
-0.283,0.706,-0.958,18.188,-18.738,-14.282
-0.325,0.685,-1.007,25.513,-49.255,-26.245
-0.257,0.680,-1.029,27.710,-55.725,-21.851
-0.147,0.697,-0.994,23.437,-44.678,-9.338
-0.040,0.703,-0.935,17.456,-27.466,2.869
0.027,0.692,-0.876,11.230,-12.390,10.132
0.049,0.653,-0.827,5.615,-0.061,12.268
0.047,0.635,-0.772,0.305,9.583,13.245
0.019,0.650,-0.755,-3.296,18.860,13.672
-0.044,0.668,-0.783,-4.944,26.184,12.817
-0.088,0.691,-0.825,-5.188,26.489,10.742
-0.124,0.702,-0.859,-3.906,18.555,6.470
-0.143,0.691,-0.877,-2.441,7.324,0.916
-0.155,0.653,-0.865,-1.465,-4.272,-3.235
-0.156,0.627,-0.814,-1.953,-13.428,-4.944
-0.133,0.593,-0.754,-1.709,-16.418,-3.967
-0.106,0.564,-0.740,0.183,-12.939,-0.488
-0.070,0.560,-0.750,2.014,-7.812,3.906
-0.037,0.592,-0.779,2.747,-2.502,8.606
-0.009,0.619,-0.832,3.113,2.808,11.841
0.018,0.647,-0.885,2.563,6.165,13.306
0.026,0.661,-0.915,1.038,7.141,11.414
0.021,0.660,-0.918,-0.916,4.944,6.714
0.010,0.649,-0.901,-1.465,0.916,1.465
0.006,0.635,-0.877,-0.793,-3.784,-2.258
0.012,0.630,-0.879,0.244,-7.812,-4.944
0.013,0.622,-0.887,0.854,-10.071,-6.775
0.021,0.610,-0.881,0.549,-10.559,-7.080
0.027,0.612,-0.864,0.244,-9.644,-6.653
0.036,0.619,-0.854,0.000,-7.080,-5.432
0.056,0.632,-0.857,-0.244,-3.052,-3.540
0.071,0.646,-0.864,-0.732,1.282,-1.709
0.071,0.653,-0.871,-1.465,5.127,-1.038
0.082,0.657,-0.869,-3.601,6.836,-1.892
0.093,0.662,-0.862,-5.676,7.141,-3.906
0.083,0.645,-0.844,-7.629,6.409,-7.935
0.079,0.615,-0.816,-7.935,4.272,-11.719
0.071,0.596,-0.790,-6.836,2.930,-13.245
0.067,0.605,-0.778,-5.798,5.249,-12.390
0.054,0.624,-0.781,-4.883,10.254,-10.559
0.027,0.620,-0.797,-3.784,15.320,-9.033
0.002,0.613,-0.808,-2.869,16.663,-8.057
-0.016,0.609,-0.805,-2.380,14.709,-8.423
-0.031,0.604,-0.801,-1.587,11.658,-9.888
-0.026,0.584,-0.804,-0.366,7.874,-11.169
-0.012,0.563,-0.806,0.549,4.089,-12.390
0.011,0.574,-0.799,0.610,2.502,-12.756
0.040,0.601,-0.799,0.732,3.540,-12.939
0.044,0.610,-0.814,1.282,4.578,-13.672
0.024,0.608,-0.827,1.221,3.296,-15.625
-0.000,0.608,-0.828,0.305,0.916,-17.151
-0.023,0.601,-0.824,-0.549,0.305,-17.395
-0.037,0.584,-0.823,-1.099,1.038,-16.785
-0.024,0.574,-0.816,-1.648,-0.122,-15.686
0.002,0.570,-0.807,-2.014,-2.625,-15.320
0.015,0.564,-0.798,-2.014,-3.662,-15.381
0.028,0.567,-0.782,-2.625,-2.197,-14.038
0.052,0.590,-0.773,-4.089,2.502,-10.376
0.080,0.618,-0.785,-5.554,11.230,-6.165
0.104,0.644,-0.793,-7.141,19.958,-2.686
0.122,0.657,-0.800,-7.874,26.123,-1.587
0.118,0.662,-0.820,-7.019,27.832,-3.418
0.094,0.656,-0.831,-5.310,23.376,-9.460
0.054,0.632,-0.814,-3.479,13.977,-16.479
0.031,0.608,-0.797,-1.282,5.310,-21.362
0.019,0.584,-0.780,0.732,1.465,-23.682
0.016,0.582,-0.767,2.258,3.479,-22.583
0.027,0.594,-0.780,2.991,9.583,-18.738
0.052,0.610,-0.814,2.747,16.846,-14.160
0.056,0.624,-0.842,1.038,23.315,-11.658
0.019,0.627,-0.885,-1.526,27.405,-11.536
-0.047,0.614,-0.905,-3.113,23.804,-14.160
-0.081,0.578,-0.890,-2.686,13.855,-18.188
-0.112,0.545,-0.870,-1.099,4.028,-21.545
-0.128,0.526,-0.843,0.610,-2.319,-22.339
-0.123,0.513,-0.821,2.930,-5.188,-20.020
-0.118,0.530,-0.813,4.639,-4.517,-15.320
-0.098,0.546,-0.822,6.042,-0.916,-8.545
-0.059,0.579,-0.843,7.080,2.991,-1.526
-0.012,0.617,-0.861,7.629,5.615,3.723
0.047,0.665,-0.888,6.592,6.775,5.859
0.097,0.687,-0.896,2.991,8.118,4.028

-0.314,-0.928,-1.626,27.832,-37.537,11.780
-0.356,-1.166,-1.821,29.846,-35.767,10.742
-0.483,-1.441,-1.999,30.396,-38.757,-8.240
-0.619,-1.664,-2.128,32.043,-59.387,-35.156
-0.784,-1.897,-2.193,33.508,-88.135,-59.692
-1.065,-1.934,-1.991,26.978,-105.652,-74.036
-1.378,-1.960,-1.637,16.418,-111.938,-62.988
-1.679,-1.850,-1.243,16.785,-114.502,-29.236
-1.915,-1.651,-0.803,28.198,-120.056,20.020
-2.070,-1.305,-0.401,49.683,-129.333,90.454
-1.998,-0.776,-0.181,74.158,-135.315,174.377
-1.810,-0.226,-0.022,83.740,-124.512,255.859
-1.674,0.344,0.304,74.890,-96.191,321.167
-1.640,1.014,0.809,61.584,-68.848,370.850
-1.772,1.923,1.431,60.791,-50.720,401.794
-1.870,3.151,1.947,78.247,-35.583,420.776
-2.185,4.000,2.349,101.624,-8.911,433.411
-2.147,4.000,2.210,130.920,13.672,455.322
-1.500,4.000,1.092,155.334,45.105,498.657
-0.361,4.000,-1.192,169.556,107.422,539.185
1.500,4.000,-3.266,164.124,96.680,534.607
3.795,3.738,-2.425,106.628,-105.225,401.978
4.000,1.797,0.495,27.405,-379.089,144.287
3.727,0.826,2.400,23.193,-501.465,-125.488
2.230,0.875,1.632,104.004,-378.113,-253.418
0.878,1.227,-0.386,160.706,-132.629,-228.577
-0.094,1.394,-1.626,110.352,47.241,-147.278
-0.706,1.122,-1.255,5.432,111.328,-92.163
-1.010,0.550,-0.348,-67.993,119.873,-69.336
-1.242,0.238,0.126,-78.674,134.888,-44.495
-1.390,0.264,-0.044,-55.908,159.302,-11.047
-1.234,0.438,-0.539,-24.963,156.982,20.813
-0.889,0.676,-0.856,-1.404,120.911,45.654
-0.423,0.800,-1.051,11.353,80.566,59.143
-0.070,0.819,-1.053,16.113,44.128,49.927
0.008,0.739,-0.936,21.240,-6.409,13.245
-0.099,0.699,-0.774,28.870,-59.998,-26.306
-0.261,0.690,-0.759,37.842,-80.566,-47.791
-0.338,0.720,-0.884,43.579,-66.895,-42.542
-0.318,0.793,-0.992,40.833,-38.635,-21.790
-0.238,0.830,-1.050,33.020,-13.672,-0.610
-0.157,0.823,-1.033,22.949,-1.343,12.390
-0.098,0.792,-0.932,10.742,2.808,17.517
-0.077,0.747,-0.797,-0.916,9.033,18.616
-0.061,0.708,-0.680,-9.766,18.738,18.799
-0.059,0.711,-0.629,-14.587,28.320,18.921
-0.063,0.733,-0.647,-15.198,32.349,16.174
-0.084,0.761,-0.697,-11.108,28.015,9.888
-0.120,0.778,-0.767,-4.395,16.052,1.709
-0.151,0.772,-0.822,1.282,2.441,-6.165
-0.168,0.750,-0.845,4.028,-10.071,-13.062
-0.163,0.712,-0.848,4.456,-21.973,-17.944
-0.149,0.685,-0.820,2.380,-29.175,-19.348
-0.122,0.682,-0.799,-1.099,-28.259,-17.212
-0.081,0.694,-0.787,-4.517,-21.118,-12.695
-0.032,0.701,-0.783,-7.080,-11.902,-8.301
0.008,0.708,-0.784,-8.179,-5.249,-5.615
0.017,0.691,-0.771,-7.019,-4.272,-6.470
0.017,0.660,-0.767,-3.235,-7.507,-9.277
0.015,0.659,-0.779,-0.061,-8.179,-8.728
0.011,0.682,-0.822,1.404,-2.441,-5.188
0.008,0.709,-0.874,1.099,3.967,-1.221
0.023,0.722,-0.924,-0.793,6.531,1.099
0.046,0.738,-0.941,-4.395,5.371,0.427
0.052,0.734,-0.919,-8.118,1.770,-2.075
0.049,0.709,-0.892,-10.010,-3.906,-5.798
0.042,0.676,-0.864,-10.254,-10.925,-9.827
0.038,0.660,-0.825,-10.071,-15.320,-12.634
0.022,0.635,-0.775,-9.460,-13.428,-13.550
0.021,0.622,-0.748,-6.653,-8.667,-10.864
0.039,0.644,-0.765,-2.319,-3.235,-4.944
0.060,0.672,-0.821,1.709,2.014,0.183
0.057,0.695,-0.880,3.296,2.930,2.686
0.056,0.704,-0.916,2.380,-1.282,0.549
0.041,0.696,-0.901,-0.916,-7.141,-3.601
0.037,0.681,-0.863,-4.517,-12.268,-7.935
0.051,0.664,-0.817,-6.775,-16.052,-10.864
0.065,0.650,-0.784,-7.507,-16.724,-12.756
0.068,0.655,-0.756,-7.080,-16.235,-13.855
0.068,0.656,-0.735,-5.493,-14.526,-13.489
0.080,0.665,-0.751,-2.808,-9.155,-10.620
0.085,0.672,-0.782,-1.587,-2.075,-7.080
0.085,0.676,-0.798,-2.563,1.526,-5.432
0.084,0.672,-0.802,-4.089,-0.244,-6.653
0.077,0.662,-0.805,-5.249,-5.127,-11.047
0.064,0.643,-0.802,-6.592,-11.414,-15.930
0.045,0.606,-0.786,-8.606,-16.174,-19.531
0.022,0.573,-0.749,-11.597,-16.052,-20.386
0.005,0.569,-0.701,-13.855,-10.864,-16.968
0.004,0.588,-0.674,-13.916,-1.770,-10.071
0.023,0.612,-0.681,-10.376,8.606,-2.747
0.049,0.628,-0.721,-5.005,15.015,3.052
0.068,0.645,-0.776,-0.610,14.587,4.822
0.078,0.658,-0.814,1.526,8.423,1.709
0.077,0.652,-0.822,1.282,0.732,-4.150
0.058,0.638,-0.803,-0.671,-4.456,-10.620
0.049,0.626,-0.782,-2.258,-8.728,-15.137
0.050,0.623,-0.774,-2.747,-13.550,-18.372
0.053,0.621,-0.769,-2.625,-18.372,-20.386
0.068,0.611,-0.752,-1.709,-22.583,-21.973
0.077,0.628,-0.730,-0.549,-24.353,-21.851
0.088,0.626,-0.718,1.587,-23.560,-20.630
0.099,0.627,-0.721,3.967,-19.470,-17.883
0.111,0.631,-0.746,4.761,-11.719,-13.916
0.123,0.637,-0.771,2.869,-3.296,-10.254
0.130,0.639,-0.787,-0.671,2.808,-8.911
0.136,0.645,-0.787,-4.333,4.456,-9.644
0.142,0.641,-0.784,-6.531,2.014,-12.024
0.142,0.638,-0.778,-6.897,-2.075,-15.442
0.138,0.651,-0.781,-6.409,-6.287,-18.433
0.121,0.668,-0.766,-4.578,-9.338,-20.996
0.124,0.642,-0.773,-0.610,-11.719,-22.278
0.136,0.644,-0.777,3.235,-14.893,-22.339
0.150,0.650,-0.782,5.737,-16.968,-23.254
0.142,0.642,-0.788,6.714,-15.137,-24.475
0.147,0.638,-0.800,4.822,-10.193,-24.414
0.141,0.635,-0.807,0.671,-4.089,-23.499
0.133,0.642,-0.818,-3.723,-0.244,-22.644
0.133,0.652,-0.824,-6.775,-0.793,-21.790

1.356,-0.599,-0.755,-49.927,30.029,22.766
1.333,-0.717,-0.863,-38.391,32.349,20.020
1.351,-0.817,-0.988,-21.790,28.870,17.944
1.386,-0.909,-1.179,-4.028,33.264,15.625
1.347,-0.962,-1.419,9.277,48.096,13.977
1.286,-0.993,-1.701,19.714,67.810,13.916
1.079,-1.002,-2.022,27.649,84.656,14.099
0.715,-0.981,-2.495,43.152,84.778,10.559
0.269,-0.928,-3.158,70.190,70.435,2.747
-0.221,-0.848,-3.773,90.210,47.058,3.174
-0.586,-0.636,-4.000,77.087,-0.610,20.752
-0.769,-0.254,-4.000,19.409,-76.416,42.358
-1.044,0.181,-4.000,-78.125,-151.245,43.213
-1.323,0.816,-3.763,-202.881,-208.496,25.269
-1.779,1.647,-2.445,-343.018,-253.296,13.611
-2.171,2.248,-0.584,-451.538,-273.499,17.517
-2.428,2.806,1.075,-502.014,-264.771,59.998
-2.326,3.789,2.363,-504.028,-230.408,161.621
-2.002,4.000,3.319,-498.352,-175.781,298.096
-1.458,4.000,4.000,-525.391,-82.825,428.406
0.887,4.000,4.000,-584.534,100.708,574.951
4.000,4.000,4.000,-570.312,397.278,703.308
4.000,3.984,2.258,-424.377,585.144,666.321
4.000,0.923,2.269,-280.334,366.394,405.762
4.000,-0.652,3.963,-151.978,-122.803,-7.812
2.351,-0.936,3.969,45.166,-456.299,-393.799
0.666,-0.112,2.135,234.131,-424.438,-447.449
-0.496,0.614,-0.287,301.453,-137.878,-288.513
-1.156,0.829,-1.313,217.896,103.577,-152.588
-1.146,0.674,-1.090,101.074,193.298,-42.114
-1.104,0.866,-0.917,39.917,195.007,11.108
-0.724,0.616,-1.325,29.480,195.862,54.321
-0.244,0.644,-1.144,-2.747,192.871,95.520
0.370,0.644,-0.802,-25.330,148.926,113.281
0.775,0.617,-0.517,-25.513,94.177,99.182
1.008,0.640,-0.429,-10.193,43.335,69.275
1.085,0.608,-0.365,8.789,-7.385,33.875
0.956,0.638,-0.353,24.231,-55.603,-2.319
0.863,0.573,-0.407,37.842,-86.304,-24.536
0.797,0.526,-0.395,36.743,-88.745,-28.442
0.735,0.446,-0.341,27.344,-71.472,-26.917
0.700,0.380,-0.254,16.113,-53.650,-24.780
0.680,0.359,-0.183,7.812,-41.016,-20.386
0.659,0.350,-0.153,3.784,-25.513,-12.634
0.651,0.355,-0.157,0.366,-4.333,0.305
0.711,0.391,-0.178,-3.235,14.038,16.602
0.773,0.455,-0.213,-6.470,25.330,28.320
0.814,0.499,-0.242,-9.033,32.410,33.569
0.857,0.518,-0.248,-9.583,34.912,36.133
0.900,0.552,-0.275,-5.798,28.870,34.058
0.928,0.555,-0.304,-0.549,13.489,24.353
0.918,0.533,-0.315,3.296,-3.357,10.559
0.896,0.510,-0.304,5.249,-18.799,-0.793
0.890,0.510,-0.272,6.592,-30.457,-9.277
0.904,0.496,-0.259,7.324,-36.987,-15.503
0.902,0.469,-0.250,6.531,-38.391,-19.226
0.893,0.449,-0.246,4.089,-35.217,-18.677
0.887,0.446,-0.225,1.892,-29.602,-15.381
0.903,0.427,-0.217,1.160,-21.301,-10.254
0.923,0.419,-0.234,1.404,-12.817,-4.150
0.937,0.416,-0.260,0.366,-6.836,0.183
0.955,0.415,-0.257,-1.648,-4.272,3.052
0.967,0.412,-0.226,-2.930,-4.822,3.662
0.979,0.399,-0.226,-1.465,-7.385,2.808
0.987,0.399,-0.252,0.366,-11.719,1.587
0.987,0.415,-0.250,1.221,-17.212,-0.122
0.978,0.403,-0.230,2.075,-21.973,-2.930
0.964,0.395,-0.202,3.174,-24.231,-4.150
0.955,0.383,-0.201,4.211,-22.156,-3.357
0.972,0.394,-0.217,4.089,-16.907,-1.099
0.977,0.392,-0.225,0.427,-9.216,-0.427
0.960,0.378,-0.194,-5.310,-0.732,0.122
0.952,0.372,-0.159,-9.033,5.371,2.991
0.978,0.382,-0.142,-9.827,7.690,5.005
0.982,0.393,-0.138,-8.484,6.042,2.625
0.982,0.397,-0.146,-6.775,0.488,-2.136
0.977,0.406,-0.159,-4.456,-7.019,-7.629
0.974,0.414,-0.158,-2.258,-15.076,-13.367
0.973,0.412,-0.139,-0.916,-20.386,-18.005
0.959,0.387,-0.119,0.671,-22.339,-20.752
0.947,0.366,-0.108,2.319,-22.705,-20.874
0.937,0.359,-0.103,2.686,-22.583,-19.470
0.911,0.363,-0.093,2.502,-21.301,-18.311
0.885,0.343,-0.084,2.625,-19.165,-16.052
0.883,0.338,-0.083,2.441,-14.954,-11.963
0.891,0.356,-0.080,1.770,-8.423,-7.690
0.911,0.379,-0.089,1.953,-2.258,-4.944
0.928,0.379,-0.111,2.502,2.380,-4.578
0.950,0.389,-0.130,1.953,5.615,-4.578
0.955,0.400,-0.127,0.122,6.409,-5.554
0.941,0.380,-0.126,-0.671,3.845,-8.972
0.931,0.372,-0.129,0.366,-1.526,-13.184
0.908,0.360,-0.125,1.343,-8.179,-17.334
0.874,0.340,-0.113,2.563,-13.611,-19.775
0.847,0.330,-0.101,3.174,-15.442,-19.714
0.827,0.321,-0.098,2.808,-12.756,-16.357
0.813,0.321,-0.096,1.343,-6.287,-10.559
0.822,0.320,-0.098,0.061,0.916,-4.822
0.855,0.336,-0.104,-0.488,4.639,-1.038
0.895,0.359,-0.120,-0.305,4.456,-0.549
0.926,0.382,-0.127,-0.671,2.686,-2.991
0.926,0.366,-0.123,-1.160,-0.244,-7.629
0.909,0.348,-0.101,-1.648,-4.211,-11.597
0.890,0.328,-0.074,-1.282,-8.667,-13.672
0.873,0.311,-0.065,0.854,-11.841,-14.404
0.850,0.301,-0.064,3.052,-13.550,-13.367
0.841,0.299,-0.064,4.150,-11.414,-10.193
0.838,0.307,-0.067,4.272,-5.615,-5.432
0.845,0.308,-0.077,4.700,0.854,-0.305
0.860,0.320,-0.094,4.822,6.531,4.944
0.890,0.337,-0.116,3.845,11.047,9.094
0.927,0.348,-0.134,1.221,15.198,10.620
0.942,0.353,-0.126,-2.197,16.968,8.789
0.946,0.343,-0.111,-3.601,13.611,5.127
0.942,0.352,-0.089,-2.869,7.629,1.709
0.936,0.352,-0.075,0.122,1.709,-1.526
0.927,0.344,-0.075,3.418,-1.892,-4.089
0.908,0.337,-0.088,5.554,-3.723,-5.493
0.894,0.343,-0.098,6.470,-4.028,-5.310

1.127,-0.655,-1.084,-8.789,22.949,-0.732
1.138,-0.715,-1.247,-17.517,23.071,0.244
1.103,-0.747,-1.382,-32.898,26.306,0.244
1.054,-0.813,-1.496,-49.622,37.720,-0.305
1.031,-0.900,-1.631,-63.354,55.420,2.869
0.999,-1.013,-1.824,-73.303,70.129,8.240
0.957,-1.216,-2.075,-73.914,71.655,10.681
0.792,-1.370,-2.305,-67.810,56.946,11.719
0.460,-1.448,-2.461,-52.979,30.151,19.409
0.151,-1.375,-2.496,-31.128,-5.554,43.518
0.370,-0.947,-2.705,-17.517,-54.871,78.430
0.434,-0.492,-2.795,-48.767,-105.652,73.425
0.197,-0.062,-2.533,-116.577,-144.104,23.682
-0.339,0.337,-2.013,-186.218,-177.368,-28.870
-0.949,0.666,-1.455,-231.567,-199.158,-56.213
-1.271,1.128,-0.954,-265.747,-203.308,-30.884
-1.488,1.931,-0.249,-324.280,-179.626,40.955
-1.457,3.081,0.643,-393.799,-115.540,144.348
-1.116,4.000,1.882,-464.966,-25.574,254.517
-0.427,4.000,3.183,-519.348,73.181,344.299
1.176,4.000,3.813,-521.851,177.979,433.716
3.586,4.000,3.462,-466.858,287.354,508.789
4.000,4.000,2.432,-358.521,314.270,458.984
4.000,1.959,2.333,-244.324,114.075,220.581
3.360,-0.386,3.531,-130.737,-273.376,-96.497
1.270,-1.601,3.888,29.602,-571.411,-339.722
-0.134,-1.458,2.776,191.956,-577.515,-373.047
-0.553,-0.405,0.783,253.601,-307.678,-215.393
-0.678,0.281,-0.581,192.139,27.771,-33.447
-0.385,0.622,-1.071,78.430,228.699,89.722
0.140,0.845,-0.915,-11.536,277.771,148.254
0.478,0.943,-0.876,-53.284,278.748,159.973
0.722,0.797,-0.784,-58.044,256.348,139.343
0.937,0.650,-0.419,-52.002,163.269,98.511
1.113,0.584,-0.134,-27.710,52.612,50.293
1.126,0.455,-0.137,7.751,-25.330,6.165
1.006,0.397,-0.048,26.184,-79.163,-26.062
0.872,0.369,-0.043,36.316,-106.628,-39.673
0.811,0.363,-0.100,41.504,-101.074,-34.851
0.782,0.327,-0.159,34.058,-68.115,-17.212
0.803,0.267,-0.131,18.921,-33.569,-3.357
0.869,0.250,-0.011,4.578,-15.381,5.127
0.884,0.231,0.098,-3.784,1.648,8.118
0.877,0.219,0.095,-4.211,24.841,12.695
0.913,0.255,0.026,-0.610,37.781,20.996
0.959,0.308,-0.031,2.197,41.748,26.184
0.967,0.354,-0.087,3.845,43.518,27.832
0.972,0.372,-0.157,5.371,41.992,27.405
0.960,0.385,-0.191,5.615,34.363,25.146
0.964,0.397,-0.200,5.371,21.545,20.996
0.973,0.413,-0.192,3.418,6.226,14.954
0.960,0.406,-0.171,1.099,-7.080,6.165
0.946,0.370,-0.111,-0.793,-15.991,-1.465
0.937,0.324,-0.032,-0.122,-19.592,-5.493
0.942,0.282,0.008,4.333,-18.860,-6.775
0.943,0.258,0.002,8.301,-14.343,-6.592
0.932,0.247,0.001,9.277,-8.301,-3.784
0.937,0.245,-0.015,9.216,-0.793,0.244
0.953,0.261,-0.051,8.850,8.118,4.761
0.971,0.269,-0.085,6.653,15.320,8.667
0.985,0.270,-0.098,2.686,19.348,10.010
1.002,0.284,-0.098,-1.343,20.142,9.705
1.009,0.283,-0.092,-3.601,18.433,8.911
1.004,0.270,-0.098,-3.418,15.015,7.690
0.995,0.266,-0.101,-2.747,9.766,5.920
0.982,0.282,-0.072,-2.441,4.883,3.967
0.985,0.277,-0.063,1.343,0.854,0.488
0.992,0.262,-0.094,5.737,-2.808,-2.808
0.983,0.252,-0.096,5.554,-7.141,-5.432
0.975,0.242,-0.077,3.296,-10.376,-6.714
0.972,0.246,-0.035,1.709,-10.803,-6.592
0.975,0.229,-0.025,1.709,-7.812,-6.531
0.955,0.213,-0.040,1.404,-4.150,-4.761
0.958,0.206,-0.064,0.000,-1.038,-0.671
0.973,0.223,-0.068,-3.357,2.808,3.784
0.996,0.254,-0.019,-6.653,5.859,6.226
1.019,0.242,-0.006,-5.066,8.301,4.700
1.031,0.242,-0.029,-1.892,7.019,2.808
1.033,0.246,-0.039,-1.404,3.357,0.977
1.021,0.250,-0.034,-2.380,0.549,-1.160
0.999,0.260,-0.014,-3.174,-2.197,-3.357
0.975,0.243,-0.004,-2.258,-5.005,-5.615
0.953,0.231,-0.009,-0.427,-8.423,-6.348
0.933,0.226,-0.022,-0.427,-9.644,-5.249
0.924,0.233,-0.030,-2.686,-7.935,-2.258
0.921,0.266,-0.002,-6.958,-3.906,1.465
0.923,0.251,0.026,-8.667,2.075,2.563
0.924,0.240,0.024,-6.653,7.263,4.211
0.944,0.245,0.011,-5.005,8.545,6.470
0.964,0.260,0.003,-4.333,7.202,7.019
0.991,0.300,0.042,-3.479,2.808,4.700
0.981,0.277,0.049,1.465,-0.854,-1.709
0.937,0.253,0.007,8.362,-5.371,-7.874
0.916,0.245,-0.022,11.292,-10.742,-9.705
0.903,0.246,-0.025,10.559,-12.390,-9.583
0.891,0.240,-0.017,7.935,-9.399,-8.667
0.892,0.241,-0.020,5.005,-3.967,-5.920
0.895,0.246,-0.025,1.892,1.892,-2.930
